X,Y,u_数值解,u_解析解,abs_误差
0.85,0.33,-5.792244426296082,0.3907687029863509,6.183013129282433
0.86,0.33,-5.4323113144764745,0.366486130478024,5.798797444954499
0.87,0.33,-5.067017167241225,0.3418418804053216,5.408859047646547
0.88,0.33,-4.696722485810374,0.3168602736677299,5.013582759478104
0.89,0.33,-4.321792706327499,0.29156596409503227,4.613358670422532
0.9,0.33,-3.9425978392190064,0.26598391411695854,4.208581753335965
0.91,0.33,-3.5595121040387587,0.24013937012827824,3.799651474167037
0.92,0.33,-3.1729135601577916,0.21405783757365918,3.386971397731451
0.93,0.33,-2.7831837336644734,0.18776505577687042,2.9709487894413438
0.9400000000000001,0.33,-2.3907072408440544,0.1612869725391802,2.5519942133832347
0.9500000000000001,0.33,-1.9958714086095775,0.13464971853200597,2.1305211271415834
0.96,0.33,-1.5990658922579448,0.1078795815090982,1.706945473767043
0.97,0.33,-1.200682290927615,0.08100298036370027,1.2816852712913152
0.98,0.33,-0.801113761136992,0.054046439056292084,0.8551602001932841
0.99,0.33,-0.4007546287853315,0.02703656043864062,0.42779118922397213
1.0,0.33,0.0,1.0541049682619842e-16,1.0541049682619842e-16
0.0,0.34,0.0,0.0,0.0
0.01,0.34,-0.4080014072143812,0.027525458005412257,0.43552686521979345
0.02,0.34,-0.8156001662966026,0.05502375170696199,0.8706239180035645
0.03,0.34,-1.2223940264814945,0.082467743608675,1.3048617700901695
0.04,0.34,-1.6279815313437918,0.10983034980389761,1.7378118811476893
0.05,0.34,-2.0319624149852262,0.1370845667038426,2.169046981689069
0.06,0.34,-2.4339379970467756,0.16420349768687115,2.598141494733647
0.07,0.34,-2.833511576158098,0.19116037964221136,3.0246719558003092
0.08,0.34,-3.2302888214357806,0.21792860938191697,3.4482174308176976
0.09,0.34,-3.623878161642158,0.24448176989500253,3.86835993153716
0.1,0.34,-4.01389117161888,0.2707936564178435,4.284684828036724
0.11,0.34,-4.3999429556139384,0.2968383022951144,4.696781257909053
0.12,0.34,-4.781652527125446,0.3225900046057425,5.104242531731188
0.13,0.34,-5.158643184889119,0.3480233495285881,5.506666534417707
0.14,0.34,-5.530542884638444,0.3731132374228171,5.903656122061261
0.15,0.34,-5.896984606269162,0.39783490759821677,6.294819513867378
0.16,0.34,-6.2576067160442355,0.42216396275100765,6.6797706787952436
0.17,0.34,-6.612053323481538,0.446076393041036,7.058129716522574
0.18,0.34,-6.959974632573205,0.4695485997865886,7.429523232359794
0.19,0.34,-7.301027286991502,0.4925574187534411,7.793584705744943
0.2,0.34,-7.6348747089406475,0.5150801430151619,8.14995485195581
0.21,0.34,-7.96118743132014,0.537094545362106,8.498281976682247
0.22,0.34,-8.279643422869665,0.558578900236988,8.838222323106653
0.23,0.34,-8.589928405974614,0.579512005175384,9.16944041115
0.24,0.34,-8.891736166818827,0.5998732017300042,9.491609368548831
0.25,0.34,-9.184768857579751,0.6196423958580862,9.804411253437838
0.26,0.34,-9.468737290368617,0.6388000777517894,10.107537368120406
0.27,0.34,-9.74336122262514,0.6573273410920195,10.400688563717159
0.28,0.34,-10.008369633684117,0.6752059017066834,10.6835755353908
0.29,0.34,-10.263500992239923,0.6924181156149593,10.955919107854882
0.3,0.34,-10.508503514445156,0.7089469964397753,11.217450510884932
0.31,0.34,-10.743135412389845,0.7247762321713135,11.467911644561159
0.32,0.34,-10.967165132716948,0.7398902012649935,11.707055333981941
0.33,0.34,-11.180371585138715,0.7542739880580516,11.934645573196766
0.34,0.34,-11.382544360627222,0.7679133974894985,12.15045775811672
0.35000000000000003,0.34,-11.573483939062772,0.7807949691089311,12.354278908171704
0.36,0.34,-11.753001886135191,0.7929059903603725,12.545907876495564
0.37,0.34,-11.920921039304432,0.8042345091280283,12.72515554843246
0.38,0.34,-12.077075682638572,0.8147693455315839,12.891845028170156
0.39,0.34,-12.221311710356158,0.8245001029593949,13.045811813315552
0.4,0.34,-12.353486778911101,0.8334171783286888,13.18690395723979
0.41000000000000003,0.34,-12.473470447469069,0.8415117715626476,13.314982219031716
0.42,0.34,-12.581144306636292,0.8487758942750214,13.429920200911313
0.43,0.34,-12.676402095314184,0.8552023776537013,13.531604472967885
0.44,0.34,-12.759149805565645,0.8607848795354714,13.619934685101116
0.45,0.34,-12.829305775389615,0.8655178906649581,13.694823666054573
0.46,0.34,-12.88680076931275,0.8693967401315995,13.756197509444348
0.47000000000000003,0.34,-12.931578046717537,0.8724175999792716,13.803995646696809
0.48,0.34,-12.96359341783843,0.8745774889840174,13.838170906822448
0.49,0.34,-12.982815287370846,0.8758742755961559,13.858689562967001
0.5,0.34,-12.989224685650528,0.8763066800438637,13.865531365694393
0.51,0.34,-12.98281528737411,0.8758742755961559,13.858689562970266
0.52,0.34,-12.963593417842178,0.8745774889840174,13.838170906826196
0.53,0.34,-12.931578046718656,0.8724175999792716,13.803995646697928
0.54,0.34,-12.886800769310518,0.8693967401315995,13.756197509442117
0.55,0.34,-12.829305775386223,0.865517890664958,13.69482366605118
0.56,0.34,-12.759149805564181,0.8607848795354714,13.619934685099652
0.5700000000000001,0.34,-12.676402095315801,0.8552023776537014,13.531604472969502
0.58,0.34,-12.58114430663922,0.8487758942750215,13.429920200914243
0.59,0.34,-12.473470447470419,0.8415117715626476,13.314982219033066
0.6,0.34,-12.353486778909549,0.8334171783286889,13.186903957238238
0.61,0.34,-12.221311710353321,0.8245001029593949,13.045811813312715
0.62,0.34,-12.0770756826375,0.8147693455315839,12.891845028169083
0.63,0.34,-11.920921039306656,0.8042345091280284,12.725155548434683
0.64,0.34,-11.753001886139137,0.7929059903603723,12.54590787649951
0.65,0.34,-11.573483939065023,0.7807949691089312,12.354278908173955
0.66,0.34,-11.382544360625566,0.7679133974894983,12.150457758115063
0.67,0.34,-11.180371585134512,0.7542739880580516,11.934645573192563
0.68,0.34,-10.967165132713824,0.7398902012649934,11.707055333978817
0.6900000000000001,0.34,-10.743135412390568,0.7247762321713134,11.467911644561882
0.7000000000000001,0.34,-10.508503514449071,0.7089469964397753,11.217450510888847
0.71,0.34,-10.26350099224353,0.6924181156149594,10.95591910785849
0.72,0.34,-10.008369633684282,0.6752059017066834,10.683575535390965
0.73,0.34,-9.743361222621916,0.6573273410920195,10.400688563713935
0.74,0.34,-9.468737290365121,0.6388000777517893,10.10753736811691
0.75,0.34,-9.184768857579222,0.6196423958580862,9.804411253437308
0.76,0.34,-8.891736166821637,0.5998732017300044,9.491609368551641
0.77,0.34,-8.589928405978032,0.579512005175384,9.169440411153417
0.78,0.34,-8.279643422870407,0.5585789002369882,8.838222323107395
0.79,0.34,-7.961187431317446,0.537094545362106,8.498281976679552
0.8,0.34,-7.634874708936957,0.515080143015162,8.149954851952119
0.81,0.34,-7.301027286990186,0.49255741875344106,7.793584705743627
0.8200000000000001,0.34,-6.959974632575459,0.4695485997865886,7.4295232323620475
0.8300000000000001,0.34,-6.612053323485156,0.44607639304103586,7.058129716526192
0.84,0.34,-6.257606716045735,0.42216396275100787,6.679770678796743
0.85,0.34,-5.896984606266951,0.3978349075982169,6.294819513865168
0.86,0.34,-5.530542884634396,0.37311323742281727,5.903656122057213
0.87,0.34,-5.158643184886931,0.3480233495285881,5.506666534415519
0.88,0.34,-4.781652527127209,0.3225900046057427,5.104242531732951
0.89,0.34,-4.399942955618094,0.2968383022951143,4.696781257913209
0.9,0.34,-4.0138911716215535,0.27079365641784353,4.284684828039397
0.91,0.34,-3.6238781616406968,0.2444817698950024,3.868359931535699
0.92,0.34,-3.230288821431318,0.217928609381917,3.448217430813235
0.93,0.34,-2.8335115761545584,0.19116037964221114,3.0246719557967694
0.9400000000000001,0.34,-2.4339379970472756,0.16420349768687112,2.5981414947341466
0.9500000000000001,0.34,-2.0319624149891427,0.13708456670384267,2.1690469816929854
0.96,0.34,-1.6279815313473316,0.10983034980389786,1.7378118811512295
0.97,0.34,-1.2223940264812823,0.08246774360867504,1.3048617700899574
0.98,0.34,-0.8156001662928912,0.05502375170696217,0.8706239179998534
0.99,0.34,-0.4080014072107863,0.027525458005412208,0.43552686521619854
1.0,0.34,0.0,1.0731661707871615e-16,1.0731661707871615e-16
0.0,0.35000000000000003,0.0,0.0,0.0
0.01,0.35000000000000003,-0.4148455375096203,0.027987191268321308,0.4428327287779416
0.02,0.35000000000000003,-0.8292816725571539,0.055946762557795335,0.8852284351149492
0.03,0.35000000000000003,-1.2428994067126462,0.08385112114715931,1.3267505278598055
0.04,0.35000000000000003,-1.6552905492104402,0.11167272880341961,1.7669632780138598
0.05,0.35000000000000003,-2.0660481197829745,0.13938412895876284,2.2054322487417375
0.06,0.35000000000000003,-2.4747667502998283,0.16695797380687358,2.6417247241067017
0.07,0.35000000000000003,-2.8810430848168638,0.19436705129191745,3.0754101361087813
0.08,0.35000000000000003,-3.2844761776408444,0.22158431196355466,3.506060489604399
0.09,0.35000000000000003,-3.684667889015686,0.24858289567148203,3.9332507846871683
0.1,0.35000000000000003,-4.081223278038694,0.27533615807315825,4.356559436111852
0.11,0.35000000000000003,-4.473750992418848,0.3018176969285536,4.775568689347402
0.12,0.35000000000000003,-4.861863654693148,0.3280013781559725,5.189865032849121
0.13,0.35000000000000003,-5.245178244520878,0.3538613616232379,5.5990396061441166
0.14,0.35000000000000003,-5.623316476679046,0.37937212664878106,6.002688603327828
0.15,0.35000000000000003,-5.995905174385162,0.4045084971874736,6.400413671572635
0.16,0.35000000000000003,-6.362576637578137,0.42924566667634506,6.791822304254482
0.17,0.35000000000000003,-6.72296900579341,0.4535592225156642,7.176528228309074
0.18,0.35000000000000003,-7.076726615274704,0.477425170161229,7.554151785435933
0.19,0.35000000000000003,-7.423500349970661,0.5008199568040839,7.924320306774745
0.2,0.35000000000000003,-7.762947986070593,0.5237204946142994,8.286668480684892
0.21,0.35000000000000003,-8.094734529739142,0.546104183525872,8.640838713265014
0.22,0.35000000000000003,-8.418532547715333,0.5679489335402618,8.986481481255595
0.23,0.35000000000000003,-8.73402249044932,0.589233186526553,9.323255676975872
0.24,0.35000000000000003,-9.040893007458074,0.6099359374967273,9.650828944954801
0.25,0.35000000000000003,-9.338841254589802,0.6300367553350504,9.968878009924852
0.26,0.35000000000000003,-9.627573192894829,0.6495158029611172,10.277088995855946
0.27,0.35000000000000003,-9.906803878807827,0.6683538569066545,10.57515773571448
0.28,0.35000000000000003,-10.176257745353865,0.686532326286764,10.86279007164063
0.29,0.35000000000000003,-10.435668874099626,0.7040332711468805,11.139702145246506
0.3,0.35000000000000003,-10.684781257581596,0.7208394201673423,11.405620677748939
0.31,0.35000000000000003,-10.923349051953197,0.7369341877080965,11.660283239661293
0.32,0.35000000000000003,-11.151136819602907,0.7523016901767255,11.903438509779633
0.33,0.35000000000000003,-11.367919761503817,0.766926761703634,12.13484652320745
0.34,0.35000000000000003,-11.573483939064372,0.7807949691089311,12.354278908173303
0.35000000000000003,0.35000000000000003,-11.767626485260244,0.7938926261462365,12.561519111406481
0.36,0.35000000000000003,-11.950155804838591,0.806206807009354,12.756362611847944
0.37,0.35000000000000003,-12.12089176339839,0.8177253590884805,12.938617122486871
0.38,0.35000000000000003,-12.279665865161146,0.8284369149633658,13.108102780124511
0.39,0.35000000000000003,-12.426321419256535,0.8383309036215831,13.264652322878119
0.4,0.35000000000000003,-12.560713694358249,0.8473975608908425,13.408111255249091
0.41000000000000003,0.35000000000000003,-12.682710061516545,0.85562793907505,13.538338000591596
0.42,0.35000000000000003,-12.792190125046528,0.8630139157846034,13.655204040831132
0.43,0.35000000000000003,-12.889045841343519,0.86954820195221,13.758594043295728
0.44,0.35000000000000003,-12.973181625508804,0.8752243490263166,13.84840597453512
0.45,0.35000000000000003,-13.044514445680653,0.8800367553350504,13.924551201015703
0.46,0.35000000000000003,-13.102973904977334,0.8839806716143936,13.986954576591728
0.47000000000000003,0.35000000000000003,-13.148502310970674,0.8870522056951331,14.035554516665806
0.48,0.35000000000000003,-13.181054732621375,0.8892483263439623,14.070303058965337
0.49,0.35000000000000003,-13.20059904461983,0.8905668662549415,14.091165910874771
0.5,0.35000000000000003,-13.207115959089448,0.8910065241883678,14.098122483277816
0.51,0.35000000000000003,-13.200599044621597,0.8905668662549415,14.091165910876539
0.52,0.35000000000000003,-13.181054732623306,0.8892483263439623,14.070303058967268
0.53,0.35000000000000003,-13.148502310970951,0.8870522056951331,14.035554516666084
0.54,0.35000000000000003,-13.102973904975638,0.8839806716143935,13.986954576590032
0.55,0.35000000000000003,-13.044514445678534,0.8800367553350503,13.924551201013584
0.56,0.35000000000000003,-12.973181625508309,0.8752243490263166,13.848405974534625
0.5700000000000001,0.35000000000000003,-12.889045841345343,0.8695482019522102,13.758594043297553
0.58,0.35000000000000003,-12.792190125049256,0.8630139157846035,13.65520404083386
0.59,0.35000000000000003,-12.682710061517898,0.85562793907505,13.53833800059295
0.6,0.35000000000000003,-12.560713694357037,0.8473975608908426,13.40811125524788
0.61,0.35000000000000003,-12.426321419253824,0.8383309036215831,13.264652322875408
0.62,0.35000000000000003,-12.279665865159359,0.8284369149633659,13.108102780122724
0.63,0.35000000000000003,-12.12089176339909,0.8177253590884807,12.938617122487571
0.64,0.35000000000000003,-11.950155804841067,0.8062068070093539,12.75636261185042
0.65,0.35000000000000003,-11.767626485262133,0.7938926261462366,12.56151911140837
0.66,0.35000000000000003,-11.573483939063927,0.7807949691089309,12.354278908172857
0.67,0.35000000000000003,-11.367919761501588,0.766926761703634,12.134846523205221
0.68,0.35000000000000003,-11.151136819601295,0.7523016901767255,11.90343850977802
0.6900000000000001,0.35000000000000003,-10.923349051954,0.7369341877080964,11.660283239662096
0.7000000000000001,0.35000000000000003,-10.684781257584286,0.7208394201673423,11.405620677751628
0.71,0.35000000000000003,-10.435668874101712,0.7040332711468807,11.139702145248592
0.72,0.35000000000000003,-10.176257745353247,0.686532326286764,10.862790071640012
0.73,0.35000000000000003,-9.906803878804851,0.6683538569066545,10.575157735711505
0.74,0.35000000000000003,-9.62757319289203,0.6495158029611171,10.277088995853147
0.75,0.35000000000000003,-9.338841254589676,0.6300367553350504,9.968878009924726
0.76,0.35000000000000003,-9.040893007460758,0.6099359374967275,9.650828944957485
0.77,0.35000000000000003,-8.734022490452485,0.589233186526553,9.323255676979038
0.78,0.35000000000000003,-8.4185325477163,0.5679489335402619,8.986481481256561
0.79,0.35000000000000003,-8.094734529737238,0.546104183525872,8.64083871326311
0.8,0.35000000000000003,-7.762947986067632,0.5237204946142995,8.28666848068193
0.81,0.35000000000000003,-7.423500349969181,0.5008199568040838,7.924320306773265
0.8200000000000001,0.35000000000000003,-7.076726615275678,0.477425170161229,7.554151785436908
0.8300000000000001,0.35000000000000003,-6.722969005795383,0.453559222515664,7.176528228311047
0.84,0.35000000000000003,-6.362576637578806,0.42924566667634534,6.7918223042551515
0.85,0.35000000000000003,-5.995905174383555,0.4045084971874737,6.4004136715710285
0.86,0.35000000000000003,-5.623316476676544,0.3793721266487812,6.002688603325326
0.87,0.35000000000000003,-5.245178244519963,0.3538613616232379,5.599039606143201
0.88,0.35000000000000003,-4.861863654694989,0.32800137815597274,5.189865032850962
0.89,0.35000000000000003,-4.473750992422042,0.30181769692855354,4.775568689350596
0.9,0.35000000000000003,-4.081223278040339,0.27533615807315837,4.356559436113497
0.91,0.35000000000000003,-3.684667889014039,0.24858289567148187,3.9332507846855207
0.92,0.35000000000000003,-3.2844761776370026,0.2215843119635547,3.506060489600557
0.93,0.35000000000000003,-2.881043084813867,0.19436705129191723,3.075410136105784
0.9400000000000001,0.35000000000000003,-2.4747667502999855,0.16695797380687355,2.641724724106859
0.9500000000000001,0.35000000000000003,-2.066048119785802,0.13938412895876293,2.205432248744565
0.96,0.35000000000000003,-1.6552905492131242,0.11167272880341986,1.766963278016544
0.97,0.35000000000000003,-1.2428994067126793,0.08385112114715935,1.3267505278598386
0.98,0.35000000000000003,-0.8292816725546581,0.05594676255779552,0.8852284351124536
0.99,0.35000000000000003,-0.4148455375071416,0.02798719126832126,0.44283272877546287
1.0,0.35000000000000003,0.0,1.0911682878666934e-16,1.0911682878666934e-16
0.0,0.36,0.0,0.0,0.0
0.01,0.36,-0.42128026534306884,0.02842130455238309,0.4497015698954519
0.02,0.36,-0.8421447779258131,0.05681456070851866,0.8989593386343318
0.03,0.36,-1.2621781952856934,0.08515174775253996,1.3473299430382333
0.04,0.36,-1.6809659951509457,0.11340490030202462,1.7943708954529702
0.05,0.36,-2.0980948845241936,0.14154613590645068,2.239641020430644
0.06,0.36,-2.5131532075526892,0.16954768256380914,2.6827008901164984
0.07,0.36,-2.925731351782659,0.197381906128217,3.123113257910876
0.08,0.36,-3.335422152396894,0.22502133758148254,3.560443489978377
0.09,0.36,-3.7418212940372206,0.25243870014171055,3.994259994178931
0.1,0.36,-4.144527709815251,0.2796069361821922,4.4241346459974435
0.11,0.36,-4.543143977117687,0.3064992339340166,4.849643211051704
